"67-24408557","צריכה","04/12/2025","19:15",.004,0
"67-24408557","צריכה","04/12/2025","19:30",.012,0
"67-24408557","צריכה","04/12/2025","19:45",.011,0
"67-24408557","צריכה","04/12/2025","20:00",.005,0
"67-24408557","צריכה","04/12/2025","20:15",.003,0
"67-24408557","צריכה","04/12/2025","20:30",.013,0
"67-24408557","צריכה","04/12/2025","20:45",.011,0
"67-24408557","צריכה","04/12/2025","21:00",.004,0
"67-24408557","צריכה","04/12/2025","21:15",.003,0
"67-24408557","צריכה","04/12/2025","21:30",.014,0
"67-24408557","צריכה","04/12/2025","21:45",.011,0
"67-24408557","צריכה","04/12/2025","22:00",.003,0
"67-24408557","צריכה","04/12/2025","22:15",.004,0
"67-24408557","צריכה","04/12/2025","22:30",.014,0
"67-24408557","צריכה","04/12/2025","22:45",.01,0
"67-24408557","צריכה","04/12/2025","23:00",.004,0
"67-24408557","צריכה","04/12/2025","23:15",.005,0
"67-24408557","צריכה","04/12/2025","23:30",.013,0
"67-24408557","צריכה","04/12/2025","23:45",.01,0
"67-24408557","צריכה","05/12/2025","00:00",.003,0
"67-24408557","צריכה","05/12/2025","00:15",.006,0
"67-24408557","צריכה","05/12/2025","00:30",.013,0
"67-24408557","צריכה","05/12/2025","00:45",.01,0
"67-24408557","צריכה","05/12/2025","01:00",.003,0
"67-24408557","צריכה","05/12/2025","01:15",.008,0
"67-24408557","צריכה","05/12/2025","01:30",.012,0
"67-24408557","צריכה","05/12/2025","01:45",.009,0
"67-24408557","צריכה","05/12/2025","02:00",.004,0
"67-24408557","צריכה","05/12/2025","02:15",.008,0
"67-24408557","צריכה","05/12/2025","02:30",.012,0
"67-24408557","צריכה","05/12/2025","02:45",.008,0
"67-24408557","צריכה","05/12/2025","03:00",.004,0
"67-24408557","צריכה","05/12/2025","03:15",.009,0
"67-24408557","צריכה","05/12/2025","03:30",.012,0
"67-24408557","צריכה","05/12/2025","03:45",.008,0
"67-24408557","צריכה","05/12/2025","04:00",.003,0
"67-24408557","צריכה","05/12/2025","04:15",.01,0
"67-24408557","צריכה","05/12/2025","04:30",.011,0
"67-24408557","צריכה","05/12/2025","04:45",.008,0
"67-24408557","צריכה","05/12/2025","05:00",.003,0
"67-24408557","צריכה","05/12/2025","05:15",.01,0
"67-24408557","צריכה","05/12/2025","05:30",.011,0
"67-24408557","צריכה","05/12/2025","05:45",.007,0
"67-24408557","צריכה","05/12/2025","06:00",.003,0
"67-24408557","צריכה","05/12/2025","06:15",.011,0
"67-24408557","צריכה","05/12/2025","06:30",.012,0
"67-24408557","צריכה","05/12/2025","06:45",.005,0
"67-24408557","צריכה","05/12/2025","07:00",.004,0
"67-24408557","צריכה","05/12/2025","07:15",.012,0
"67-24408557","צריכה","05/12/2025","07:30",.011,0
"67-24408557","צריכה","05/12/2025","07:45",.005,0
"67-24408557","צריכה","05/12/2025","08:00",.003,0
"67-24408557","צריכה","05/12/2025","08:15",.012,0
"67-24408557","צריכה","05/12/2025","08:30",.012,0
"67-24408557","צריכה","05/12/2025","08:45",.004,0
"67-24408557","צריכה","05/12/2025","09:00",.003,0
"67-24408557","צריכה","05/12/2025","09:15",.013,0
"67-24408557","צריכה","05/12/2025","09:30",.011,0
"67-24408557","צריכה","05/12/2025","09:45",.004,0
"67-24408557","צריכה","05/12/2025","10:00",.004,0
"67-24408557","צריכה","05/12/2025","10:15",.013,0
"67-24408557","צריכה","05/12/2025","10:30",.011,0
"67-24408557","צריכה","05/12/2025","10:45",.003,0
"67-24408557","צריכה","05/12/2025","11:00",.006,0
"67-24408557","צריכה","05/12/2025","11:15",.012,0
"67-24408557","צריכה","05/12/2025","11:30",.01,0
"67-24408557","צריכה","05/12/2025","11:45",.003,0
"67-24408557","צריכה","05/12/2025","12:00",.007,0
"67-24408557","צריכה","05/12/2025","12:15",.012,0
"67-24408557","צריכה","05/12/2025","12:30",.009,0
"67-24408557","צריכה","05/12/2025","12:45",.004,0
"67-24408557","צריכה","05/12/2025","13:00",.008,0
"67-24408557","צריכה","05/12/2025","13:15",.011,0
"67-24408557","צריכה","05/12/2025","13:30",.009,0
"67-24408557","צריכה","05/12/2025","13:45",.003,0
"67-24408557","צריכה","05/12/2025","14:00",.009,0
"67-24408557","צריכה","05/12/2025","14:15",.011,0
"67-24408557","צריכה","05/12/2025","14:30",.008,0
"67-24408557","צריכה","05/12/2025","14:45",.005,0
"67-24408557","צריכה","05/12/2025","15:00",.018,0
"67-24408557","צריכה","05/12/2025","15:15",.02,0
"67-24408557","צריכה","05/12/2025","15:30",.017,0
"67-24408557","צריכה","05/12/2025","15:45",.015,0
"67-24408557","צריכה","05/12/2025","16:00",.02,0
"67-24408557","צריכה","05/12/2025","16:15",.022,0
"67-24408557","צריכה","05/12/2025","16:30",.018,0
"67-24408557","צריכה","05/12/2025","16:45",.015,0
"67-24408557","צריכה","05/12/2025","17:00",.021,0
"67-24408557","צריכה","05/12/2025","17:15",.023,0
"67-24408557","צריכה","05/12/2025","17:30",.017,0
"67-24408557","צריכה","05/12/2025","17:45",.015,0
"67-24408557","צריכה","05/12/2025","18:00",.021,0
"67-24408557","צריכה","05/12/2025","18:15",.023,0
"67-24408557","צריכה","05/12/2025","18:30",.017,0
"67-24408557","צריכה","05/12/2025","18:45",.015,0
"67-24408557","צריכה","05/12/2025","19:00",.021,0
"67-24408557","צריכה","05/12/2025","19:15",.023,0
"67-24408557","צריכה","05/12/2025","19:30",.017,0
"67-24408557","צריכה","05/12/2025","19:45",.015,0
"67-24408557","צריכה","05/12/2025","20:00",.022,0
"67-24408557","צריכה","05/12/2025","20:15",.022,0
"67-24408557","צריכה","05/12/2025","20:30",.018,0
"67-24408557","צריכה","05/12/2025","20:45",.014,0
"67-24408557","צריכה","05/12/2025","21:00",.022,0
"67-24408557","צריכה","05/12/2025","21:15",.023,0
"67-24408557","צריכה","05/12/2025","21:30",.018,0
"67-24408557","צריכה","05/12/2025","21:45",.014,0
"67-24408557","צריכה","05/12/2025","22:00",.022,0
"67-24408557","צריכה","05/12/2025","22:15",.022,0
"67-24408557","צריכה","05/12/2025","22:30",.018,0
"67-24408557","צריכה","05/12/2025","22:45",.014,0
"67-24408557","צריכה","05/12/2025","23:00",.022,0
"67-24408557","צריכה","05/12/2025","23:15",.022,0
"67-24408557","צריכה","05/12/2025","23:30",.019,0
"67-24408557","צריכה","05/12/2025","23:45",.014,0
"67-24408557","צריכה","06/12/2025","00:00",.021,0
"67-24408557","צריכה","06/12/2025","00:15",.023,0
"67-24408557","צריכה","06/12/2025","00:30",.019,0
"67-24408557","צריכה","06/12/2025","00:45",.014,0
"67-24408557","צריכה","06/12/2025","01:00",.021,0
"67-24408557","צריכה","06/12/2025","01:15",.023,0
"67-24408557","צריכה","06/12/2025","01:30",.019,0
"67-24408557","צריכה","06/12/2025","01:45",.015,0
"67-24408557","צריכה","06/12/2025","02:00",.021,0
"67-24408557","צריכה","06/12/2025","02:15",.023,0
"67-24408557","צריכה","06/12/2025","02:30",.02,0
"67-24408557","צריכה","06/12/2025","02:45",.048,0
"67-24408557","צריכה","06/12/2025","03:00",.038,0
"67-24408557","צריכה","06/12/2025","03:15",.035,0
"67-24408557","צריכה","06/12/2025","03:30",.026,0
"67-24408557","צריכה","06/12/2025","03:45",.023,0
"67-24408557","צריכה","06/12/2025","04:00",.022,0
"67-24408557","צריכה","06/12/2025","04:15",.023,0
"67-24408557","צריכה","06/12/2025","04:30",.015,0
"67-24408557","צריכה","06/12/2025","04:45",.015,0
"67-24408557","צריכה","06/12/2025","05:00",.025,0
"67-24408557","צריכה","06/12/2025","05:15",.023,0
"67-24408557","צריכה","06/12/2025","05:30",.017,0
"67-24408557","צריכה","06/12/2025","05:45",.014,0
"67-24408557","צריכה","06/12/2025","06:00",.024,0
"67-24408557","צריכה","06/12/2025","06:15",.023,0
"67-24408557","צריכה","06/12/2025","06:30",.018,0
"67-24408557","צריכה","06/12/2025","06:45",.014,0
"67-24408557","צריכה","06/12/2025","07:00",.023,0
"67-24408557","צריכה","06/12/2025","07:15",.023,0
"67-24408557","צריכה","06/12/2025","07:30",.018,0
"67-24408557","צריכה","06/12/2025","07:45",.015,0
"67-24408557","צריכה","06/12/2025","08:00",.021,0
"67-24408557","צריכה","06/12/2025","08:15",.023,0
"67-24408557","צריכה","06/12/2025","08:30",.02,0
"67-24408557","צריכה","06/12/2025","08:45",.014,0
"67-24408557","צריכה","06/12/2025","09:00",.021,0
"67-24408557","צריכה","06/12/2025","09:15",.023,0
"67-24408557","צריכה","06/12/2025","09:30",.02,0
"67-24408557","צריכה","06/12/2025","09:45",.015,0
"67-24408557","צריכה","06/12/2025","10:00",.019,0
"67-24408557","צריכה","06/12/2025","10:15",.023,0
"67-24408557","צריכה","06/12/2025","10:30",.021,0
"67-24408557","צריכה","06/12/2025","10:45",.015,0
"67-24408557","צריכה","06/12/2025","11:00",.019,0
"67-24408557","צריכה","06/12/2025","11:15",.023,0
"67-24408557","צריכה","06/12/2025","11:30",.022,0
"67-24408557","צריכה","06/12/2025","11:45",.014,0
"67-24408557","צריכה","06/12/2025","12:00",.018,0
"67-24408557","צריכה","06/12/2025","12:15",.024,0
"67-24408557","צריכה","06/12/2025","12:30",.022,0
"67-24408557","צריכה","06/12/2025","12:45",.014,0
"67-24408557","צריכה","06/12/2025","13:00",.017,0
"67-24408557","צריכה","06/12/2025","13:15",.024,0
"67-24408557","צריכה","06/12/2025","13:30",.023,0
"67-24408557","צריכה","06/12/2025","13:45",.014,0
"67-24408557","צריכה","06/12/2025","14:00",.016,0
"67-24408557","צריכה","06/12/2025","14:15",.025,0
"67-24408557","צריכה","06/12/2025","14:30",.022,0
"67-24408557","צריכה","06/12/2025","14:45",.016,0
"67-24408557","צריכה","06/12/2025","15:00",.014,0
"67-24408557","צריכה","06/12/2025","15:15",.025,0
"67-24408557","צריכה","06/12/2025","15:30",.023,0
"67-24408557","צריכה","06/12/2025","15:45",.016,0
"67-24408557","צריכה","06/12/2025","16:00",.015,0
"67-24408557","צריכה","06/12/2025","16:15",.024,0
"67-24408557","צריכה","06/12/2025","16:30",.022,0
"67-24408557","צריכה","06/12/2025","16:45",.018,0
"67-24408557","צריכה","06/12/2025","17:00",.014,0
"67-24408557","צריכה","06/12/2025","17:15",.023,0
"67-24408557","צריכה","06/12/2025","17:30",.023,0
"67-24408557","צריכה","06/12/2025","17:45",.018,0
"67-24408557","צריכה","06/12/2025","18:00",.014,0
"67-24408557","צריכה","06/12/2025","18:15",.024,0
"67-24408557","צריכה","06/12/2025","18:30",.021,0
"67-24408557","צריכה","06/12/2025","18:45",.017,0
"67-24408557","צריכה","06/12/2025","19:00",.012,0
"67-24408557","צריכה","06/12/2025","19:15",.019,0
"67-24408557","צריכה","06/12/2025","19:30",.02,0
"67-24408557","צריכה","06/12/2025","19:45",.018,0
"67-24408557","צריכה","06/12/2025","20:00",.012,0
"67-24408557","צריכה","06/12/2025","20:15",.018,0
"67-24408557","צריכה","06/12/2025","20:30",.02,0
"67-24408557","צריכה","06/12/2025","20:45",.019,0
"67-24408557","צריכה","06/12/2025","21:00",.012,0
"67-24408557","צריכה","06/12/2025","21:15",.016,0
"67-24408557","צריכה","06/12/2025","21:30",.021,0
"67-24408557","צריכה","06/12/2025","21:45",.02,0
"67-24408557","צריכה","06/12/2025","22:00",.013,0
"67-24408557","צריכה","06/12/2025","22:15",.013,0
"67-24408557","צריכה","06/12/2025","22:30",.022,0
"67-24408557","צריכה","06/12/2025","22:45",.02,0
"67-24408557","צריכה","06/12/2025","23:00",.014,0
"67-24408557","צריכה","06/12/2025","23:15",.012,0
"67-24408557","צריכה","06/12/2025","23:30",.023,0
"67-24408557","צריכה","06/12/2025","23:45",.02,0
"67-24408557","צריכה","07/12/2025","00:00",.014,0
"67-24408557","צריכה","07/12/2025","00:15",.013,0
"67-24408557","צריכה","07/12/2025","00:30",.021,0
"67-24408557","צריכה","07/12/2025","00:45",.02,0
"67-24408557","צריכה","07/12/2025","01:00",.016,0
"67-24408557","צריכה","07/12/2025","01:15",.012,0
"67-24408557","צריכה","07/12/2025","01:30",.02,0
"67-24408557","צריכה","07/12/2025","01:45",.021,0
"67-24408557","צריכה","07/12/2025","02:00",.017,0
"67-24408557","צריכה","07/12/2025","02:15",.012,0
"67-24408557","צריכה","07/12/2025","02:30",.019,0
"67-24408557","צריכה","07/12/2025","02:45",.021,0
"67-24408557","צריכה","07/12/2025","03:00",.017,0
"67-24408557","צריכה","07/12/2025","03:15",.012,0
"67-24408557","צריכה","07/12/2025","03:30",.018,0
"67-24408557","צריכה","07/12/2025","03:45",.021,0
"67-24408557","צריכה","07/12/2025","04:00",.019,0
"67-24408557","צריכה","07/12/2025","04:15",.012,0
"67-24408557","צריכה","07/12/2025","04:30",.016,0
"67-24408557","צריכה","07/12/2025","04:45",.022,0
"67-24408557","צריכה","07/12/2025","05:00",.019,0
"67-24408557","צריכה","07/12/2025","05:15",.012,0
"67-24408557","צריכה","07/12/2025","05:30",.015,0
"67-24408557","צריכה","07/12/2025","05:45",.022,0
"67-24408557","צריכה","07/12/2025","06:00",.02,0
"67-24408557","צריכה","07/12/2025","06:15",.012,0
"67-24408557","צריכה","07/12/2025","06:30",.013,0
"67-24408557","צריכה","07/12/2025","06:45",.023,0
"67-24408557","צריכה","07/12/2025","07:00",.019,0
"67-24408557","צריכה","07/12/2025","07:15",.014,0
"67-24408557","צריכה","07/12/2025","07:30",.012,0
"67-24408557","צריכה","07/12/2025","07:45",.022,0
"67-24408557","צריכה","07/12/2025","08:00",.02,0
"67-24408557","צריכה","07/12/2025","08:15",.014,0
"67-24408557","צריכה","07/12/2025","08:30",.012,0
"67-24408557","צריכה","07/12/2025","08:45",.022,0
"67-24408557","צריכה","07/12/2025","09:00",.021,0
"67-24408557","צריכה","07/12/2025","09:15",.014,0
"67-24408557","צריכה","07/12/2025","09:30",.012,0
"67-24408557","צריכה","07/12/2025","09:45",.021,0
"67-24408557","צריכה","07/12/2025","10:00",.02,0
"67-24408557","צריכה","07/12/2025","10:15",.015,0
"67-24408557","צריכה","07/12/2025","10:30",.012,0
"67-24408557","צריכה","07/12/2025","10:45",.021,0
"67-24408557","צריכה","07/12/2025","11:00",.02,0
"67-24408557","צריכה","07/12/2025","11:15",.016,0
"67-24408557","צריכה","07/12/2025","11:30",.012,0
"67-24408557","צריכה","07/12/2025","11:45",.02,0
"67-24408557","צריכה","07/12/2025","12:00",.02,0
"67-24408557","צריכה","07/12/2025","12:15",.016,0
"67-24408557","צריכה","07/12/2025","12:30",.012,0
"67-24408557","צריכה","07/12/2025","12:45",.02,0
"67-24408557","צריכה","07/12/2025","13:00",.02,0
"67-24408557","צריכה","07/12/2025","13:15",.016,0
"67-24408557","צריכה","07/12/2025","13:30",.012,0
"67-24408557","צריכה","07/12/2025","13:45",.02,0
"67-24408557","צריכה","07/12/2025","14:00",.02,0
"67-24408557","צריכה","07/12/2025","14:15",.016,0
"67-24408557","צריכה","07/12/2025","14:30",.012,0
"67-24408557","צריכה","07/12/2025","14:45",.021,0
"67-24408557","צריכה","07/12/2025","15:00",.02,0
"67-24408557","צריכה","07/12/2025","15:15",.014,0
"67-24408557","צריכה","07/12/2025","15:30",.013,0
"67-24408557","צריכה","07/12/2025","15:45",.021,0
"67-24408557","צריכה","07/12/2025","16:00",.02,0
"67-24408557","צריכה","07/12/2025","16:15",.014,0
"67-24408557","צריכה","07/12/2025","16:30",.012,0
"67-24408557","צריכה","07/12/2025","16:45",.022,0
"67-24408557","צריכה","07/12/2025","17:00",.02,0
"67-24408557","צריכה","07/12/2025","17:15",.013,0
"67-24408557","צריכה","07/12/2025","17:30",.012,0
"67-24408557","צריכה","07/12/2025","17:45",.023,0
"67-24408557","צריכה","07/12/2025","18:00",.02,0
"67-24408557","צריכה","07/12/2025","18:15",.012,0
"67-24408557","צריכה","07/12/2025","18:30",.014,0
"67-24408557","צריכה","07/12/2025","18:45",.022,0
"67-24408557","צריכה","07/12/2025","19:00",.019,0
"67-24408557","צריכה","07/12/2025","19:15",.012,0
"67-24408557","צריכה","07/12/2025","19:30",.014,0
"67-24408557","צריכה","07/12/2025","19:45",.022,0
"67-24408557","צריכה","07/12/2025","20:00",.018,0
"67-24408557","צריכה","07/12/2025","20:15",.012,0
"67-24408557","צריכה","07/12/2025","20:30",.016,0
"67-24408557","צריכה","07/12/2025","20:45",.021,0
"67-24408557","צריכה","07/12/2025","21:00",.018,0
"67-24408557","צריכה","07/12/2025","21:15",.012,0
"67-24408557","צריכה","07/12/2025","21:30",.017,0
"67-24408557","צריכה","07/12/2025","21:45",.02,0
"67-24408557","צריכה","07/12/2025","22:00",.017,0
"67-24408557","צריכה","07/12/2025","22:15",.012,0
"67-24408557","צריכה","07/12/2025","22:30",.018,0
"67-24408557","צריכה","07/12/2025","22:45",.021,0
"67-24408557","צריכה","07/12/2025","23:00",.016,0
"67-24408557","צריכה","07/12/2025","23:15",.049,0
"67-24408557","צריכה","07/12/2025","23:30",.031,0
"67-24408557","צריכה","07/12/2025","23:45",.032,0
"67-24408557","צריכה","08/12/2025","00:00",.023,0
"67-24408557","צריכה","08/12/2025","00:15",.02,0
"67-24408557","צריכה","08/12/2025","00:30",.02,0
"67-24408557","צריכה","08/12/2025","00:45",.019,0
"67-24408557","צריכה","08/12/2025","01:00",.012,0
"67-24408557","צריכה","08/12/2025","01:15",.016,0
"67-24408557","צריכה","08/12/2025","01:30",.019,0
"67-24408557","צריכה","08/12/2025","01:45",.012,0
"67-24408557","צריכה","08/12/2025","02:00",.006,0
"67-24408557","צריכה","08/12/2025","02:15",.005,0
"67-24408557","צריכה","08/12/2025","02:30",.015,0
"67-24408557","צריכה","08/12/2025","02:45",.012,0
"67-24408557","צריכה","08/12/2025","03:00",.009,0
"67-24408557","צריכה","08/12/2025","03:15",.004,0
"67-24408557","צריכה","08/12/2025","03:30",.011,0
"67-24408557","צריכה","08/12/2025","03:45",.013,0
"67-24408557","צריכה","08/12/2025","04:00",.009,0
"67-24408557","צריכה","08/12/2025","04:15",.004,0
"67-24408557","צריכה","08/12/2025","04:30",.01,0
"67-24408557","צריכה","08/12/2025","04:45",.012,0
"67-24408557","צריכה","08/12/2025","05:00",.01,0
"67-24408557","צריכה","08/12/2025","05:15",.004,0
"67-24408557","צריכה","08/12/2025","05:30",.009,0
"67-24408557","צריכה","08/12/2025","05:45",.012,0
"67-24408557","צריכה","08/12/2025","06:00",.011,0
"67-24408557","צריכה","08/12/2025","06:15",.004,0
"67-24408557","צריכה","08/12/2025","06:30",.008,0
"67-24408557","צריכה","08/12/2025","06:45",.012,0
"67-24408557","צריכה","08/12/2025","07:00",.014,0
"67-24408557","צריכה","08/12/2025","07:15",.012,0
"67-24408557","צריכה","08/12/2025","07:30",.008,0
"67-24408557","צריכה","08/12/2025","07:45",.012,0
"67-24408557","צריכה","08/12/2025","08:00",.01,0
"67-24408557","צריכה","08/12/2025","08:15",.003,0
"67-24408557","צריכה","08/12/2025","08:30",.007,0
"67-24408557","צריכה","08/12/2025","08:45",.012,0
"67-24408557","צריכה","08/12/2025","09:00",.01,0
"67-24408557","צריכה","08/12/2025","09:15",.004,0
"67-24408557","צריכה","08/12/2025","09:30",.007,0
"67-24408557","צריכה","08/12/2025","09:45",.012,0
"67-24408557","צריכה","08/12/2025","10:00",.009,0
"67-24408557","צריכה","08/12/2025","10:15",.004,0
"67-24408557","צריכה","08/12/2025","10:30",.007,0
"67-24408557","צריכה","08/12/2025","10:45",.013,0
"67-24408557","צריכה","08/12/2025","11:00",.009,0
"67-24408557","צריכה","08/12/2025","11:15",.003,0
"67-24408557","צריכה","08/12/2025","11:30",.008,0
"67-24408557","צריכה","08/12/2025","11:45",.012,0
"67-24408557","צריכה","08/12/2025","12:00",.009,0
"67-24408557","צריכה","08/12/2025","12:15",.003,0
"67-24408557","צריכה","08/12/2025","12:30",.009,0
"67-24408557","צריכה","08/12/2025","12:45",.011,0
"67-24408557","צריכה","08/12/2025","13:00",.008,0
"67-24408557","צריכה","08/12/2025","13:15",.004,0
"67-24408557","צריכה","08/12/2025","13:30",.009,0
"67-24408557","צריכה","08/12/2025","13:45",.012,0
"67-24408557","צריכה","08/12/2025","14:00",.007,0
"67-24408557","צריכה","08/12/2025","14:15",.004,0
"67-24408557","צריכה","08/12/2025","14:30",.01,0
"67-24408557","צריכה","08/12/2025","14:45",.011,0
"67-24408557","צריכה","08/12/2025","15:00",.007,0
"67-24408557","צריכה","08/12/2025","15:15",.003,0
"67-24408557","צריכה","08/12/2025","15:30",.011,0
"67-24408557","צריכה","08/12/2025","15:45",.012,0
"67-24408557","צריכה","08/12/2025","16:00",.006,0
"67-24408557","צריכה","08/12/2025","16:15",.003,0
"67-24408557","צריכה","08/12/2025","16:30",.011,0
"67-24408557","צריכה","08/12/2025","16:45",.011,0
"67-24408557","צריכה","08/12/2025","17:00",.006,0
"67-24408557","צריכה","08/12/2025","17:15",.003,0
"67-24408557","צריכה","08/12/2025","17:30",.012,0
"67-24408557","צריכה","08/12/2025","17:45",.011,0
"67-24408557","צריכה","08/12/2025","18:00",.005,0
"67-24408557","צריכה","08/12/2025","18:15",.003,0
"67-24408557","צריכה","08/12/2025","18:30",.013,0
"67-24408557","צריכה","08/12/2025","18:45",.011,0
"67-24408557","צריכה","08/12/2025","19:00",.004,0
"67-24408557","צריכה","08/12/2025","19:15",.003,0
"67-24408557","צריכה","08/12/2025","19:30",.013,0
"67-24408557","צריכה","08/12/2025","19:45",.011,0
"67-24408557","צריכה","08/12/2025","20:00",.004,0
"67-24408557","צריכה","08/12/2025","20:15",.004,0
"67-24408557","צריכה","08/12/2025","20:30",.013,0
"67-24408557","צריכה","08/12/2025","20:45",.011,0
"67-24408557","צריכה","08/12/2025","21:00",.003,0
"67-24408557","צריכה","08/12/2025","21:15",.006,0
"67-24408557","צריכה","08/12/2025","21:30",.013,0
"67-24408557","צריכה","08/12/2025","21:45",.009,0
"67-24408557","צריכה","08/12/2025","22:00",.004,0
"67-24408557","צריכה","08/12/2025","22:15",.007,0
"67-24408557","צריכה","08/12/2025","22:30",.012,0
"67-24408557","צריכה","08/12/2025","22:45",.009,0
"67-24408557","צריכה","08/12/2025","23:00",.003,0
"67-24408557","צריכה","08/12/2025","23:15",.008,0
"67-24408557","צריכה","08/12/2025","23:30",.012,0
"67-24408557","צריכה","08/12/2025","23:45",.008,0
"67-24408557","צריכה","09/12/2025","00:00",.003,0
"67-24408557","צריכה","09/12/2025","00:15",.01,0
"67-24408557","צריכה","09/12/2025","00:30",.011,0
"67-24408557","צריכה","09/12/2025","00:45",.007,0
"67-24408557","צריכה","09/12/2025","01:00",.004,0
"67-24408557","צריכה","09/12/2025","01:15",.01,0
"67-24408557","צריכה","09/12/2025","01:30",.012,0
"67-24408557","צריכה","09/12/2025","01:45",.006,0
"67-24408557","צריכה","09/12/2025","02:00",.004,0
"67-24408557","צריכה","09/12/2025","02:15",.011,0
"67-24408557","צריכה","09/12/2025","02:30",.011,0
"67-24408557","צריכה","09/12/2025","02:45",.006,0
"67-24408557","צריכה","09/12/2025","03:00",.003,0
"67-24408557","צריכה","09/12/2025","03:15",.013,0
"67-24408557","צריכה","09/12/2025","03:30",.011,0
"67-24408557","צריכה","09/12/2025","03:45",.004,0
"67-24408557","צריכה","09/12/2025","04:00",.004,0
"67-24408557","צריכה","09/12/2025","04:15",.013,0
"67-24408557","צריכה","09/12/2025","04:30",.01,0
"67-24408557","צריכה","09/12/2025","04:45",.004,0
"67-24408557","צריכה","09/12/2025","05:00",.006,0
"67-24408557","צריכה","09/12/2025","05:15",.012,0
"67-24408557","צריכה","09/12/2025","05:30",.009,0
"67-24408557","צריכה","09/12/2025","05:45",.003,0
"67-24408557","צריכה","09/12/2025","06:00",.008,0
"67-24408557","צריכה","09/12/2025","06:15",.012,0
"67-24408557","צריכה","09/12/2025","06:30",.007,0
"67-24408557","צריכה","09/12/2025","06:45",.003,0
"67-24408557","צריכה","09/12/2025","07:00",.01,0
"67-24408557","צריכה","09/12/2025","07:15",.011,0
"67-24408557","צריכה","09/12/2025","07:30",.007,0
"67-24408557","צריכה","09/12/2025","07:45",.003,0
"67-24408557","צריכה","09/12/2025","08:00",.011,0
"67-24408557","צריכה","09/12/2025","08:15",.011,0
"67-24408557","צריכה","09/12/2025","08:30",.005,0
"67-24408557","צריכה","09/12/2025","08:45",.003,0
"67-24408557","צריכה","09/12/2025","09:00",.013,0
"67-24408557","צריכה","09/12/2025","09:15",.011,0
"67-24408557","צריכה","09/12/2025","09:30",.003,0
"67-24408557","צריכה","09/12/2025","09:45",.005,0
"67-24408557","צריכה","09/12/2025","10:00",.013,0
"67-24408557","צריכה","09/12/2025","10:15",.01,0
"67-24408557","צריכה","09/12/2025","10:30",.003,0
"67-24408557","צריכה","09/12/2025","10:45",.006,0
"67-24408557","צריכה","09/12/2025","11:00",.013,0
"67-24408557","צריכה","09/12/2025","11:15",.008,0
"67-24408557","צריכה","09/12/2025","11:30",.004,0
"67-24408557","צריכה","09/12/2025","11:45",.008,0
"67-24408557","צריכה","09/12/2025","12:00",.011,0
"67-24408557","צריכה","09/12/2025","12:15",.008,0
"67-24408557","צריכה","09/12/2025","12:30",.003,0
"67-24408557","צריכה","09/12/2025","12:45",.01,0
"67-24408557","צריכה","09/12/2025","13:00",.011,0
"67-24408557","צריכה","09/12/2025","13:15",.008,0
"67-24408557","צריכה","09/12/2025","13:30",.003,0
"67-24408557","צריכה","09/12/2025","13:45",.012,0
"67-24408557","צריכה","09/12/2025","14:00",.011,0
"67-24408557","צריכה","09/12/2025","14:15",.006,0
"67-24408557","צריכה","09/12/2025","14:30",.003,0
"67-24408557","צריכה","09/12/2025","14:45",.012,0
"67-24408557","צריכה","09/12/2025","15:00",.011,0
"67-24408557","צריכה","09/12/2025","15:15",.005,0
"67-24408557","צריכה","09/12/2025","15:30",.003,0
"67-24408557","צריכה","09/12/2025","15:45",.012,0
"67-24408557","צריכה","09/12/2025","16:00",.011,0
"67-24408557","צריכה","09/12/2025","16:15",.004,0
"67-24408557","צריכה","09/12/2025","16:30",.004,0
"67-24408557","צריכה","09/12/2025","16:45",.013,0
"67-24408557","צריכה","09/12/2025","17:00",.01,0
"67-24408557","צריכה","09/12/2025","17:15",.004,0
"67-24408557","צריכה","09/12/2025","17:30",.005,0
"67-24408557","צריכה","09/12/2025","17:45",.013,0
"67-24408557","צריכה","09/12/2025","18:00",.009,0
"67-24408557","צריכה","09/12/2025","18:15",.168,0
"67-24408557","צריכה","09/12/2025","18:30",.173,0
"67-24408557","צריכה","09/12/2025","18:45",.168,0
"67-24408557","צריכה","09/12/2025","19:00",.154,0
"67-24408557","צריכה","09/12/2025","19:15",.155,0
"67-24408557","צריכה","09/12/2025","19:30",.148,0
"67-24408557","צריכה","09/12/2025","19:45",.095,0
"67-24408557","צריכה","09/12/2025","20:00",.008,0
"67-24408557","צריכה","09/12/2025","20:15",.003,0
"67-24408557","צריכה","09/12/2025","20:30",.01,0
"67-24408557","צריכה","09/12/2025","20:45",.011,0
"67-24408557","צריכה","09/12/2025","21:00",.007,0
"67-24408557","צריכה","09/12/2025","21:15",.041,0
"67-24408557","צריכה","09/12/2025","21:30",.022,0
"67-24408557","צריכה","09/12/2025","21:45",.022,0
"67-24408557","צריכה","09/12/2025","22:00",.014,0
"67-24408557","צריכה","09/12/2025","22:15",.011,0
"67-24408557","צריכה","09/12/2025","22:30",.011,0
"67-24408557","צריכה","09/12/2025","22:45",.008,0
"67-24408557","צריכה","09/12/2025","23:00",.003,0
"67-24408557","צריכה","09/12/2025","23:15",.009,0
"67-24408557","צריכה","09/12/2025","23:30",.012,0
"67-24408557","צריכה","09/12/2025","23:45",.009,0
"67-24408557","צריכה","10/12/2025","00:00",.003,0
